igroup,country,Npop_1,Npop_2,Npop_3,Npop_4,Npop_5,Npop_6,Npop_7,Npop_8,Npop_9,Npop_10,Npop_11,Npop_12,Npop_13,Npop_14,Npop_15,Npop_16,Npop_17,Npop_18,Npop_19,Npop_20,Npop_21,NNs_1,NNs_2,NNs_3,NNs_4,NNs_5,NNs_6,NNs_7,NNs_8,NNs_9,NNs_10,NNs_11,NNs_12,NNs_13,NNs_14,NNs_15,NNs_16,NNs_17,NNs_18,NNs_19,NNs_20,NNs_21,NNs_22,NNs_23,NNs_24,NNs_25,NNs_26,NNs_27,NNs_28,NNs_29,NNs_30,NNs_31,NNs_32,NNs_33,NNs_34,NNs_35,NNs_36,NNs_37,NNs_38,NNs_39,NNs_40,NNs_41,NNs_42,NNs_43,NNs_44,NNs_45,matAL_1,matAL_2,matAL_3,matAL_4,matAL_5,matAL_6,matAL_7,matAL_8,matAL_9,matAL_10,matAL_11,matAL_12,matAL_13,matAL_14,matAL_15,matAL_16,matAHT_1,matAHT_2,matAHT_3,matAHT_4,matAHT_5,matAHT_6,matAHT_7,matAHT_8,matAHT_9,matAHT_10,matAHT_11,matAHT_12,matAHT_13,matAHT_14,matAHT_15,matAHT_16,matAS_1,matAS_2,matAS_3,matAS_4,matAS_5,matAS_6,matAS_7,matAS_8,matAS_9,matAS_10,matAS_11,matAS_12,matAS_13,matAS_14,matAS_15,matAS_16,workp,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,obj_7,obj_8,obj_9,obj_10,obj_11,obj_12,obj_13,obj_14,obj_15,obj_16,obj_17,obj_18,obj_19,obj_20,obj_21,obj_22,obj_23,obj_24,obj_25,obj_26,obj_27,obj_28,obj_29,obj_30,obj_31,obj_32,obj_33,obj_34,obj_35,obj_36,obj_37,obj_38,obj_39,obj_40,obj_41,obj_42,obj_43,obj_44,obj_45,wfh_1,wfh_2,wfh_3,wfh_4,wfh_5,wfh_6,wfh_7,wfh_8,wfh_9,wfh_10,wfh_11,wfh_12,wfh_13,wfh_14,wfh_15,wfh_16,wfh_17,wfh_18,wfh_19,wfh_20,wfh_21,wfh_22,wfh_23,wfh_24,wfh_25,wfh_26,wfh_27,wfh_28,wfh_29,wfh_30,wfh_31,wfh_32,wfh_33,wfh_34,wfh_35,wfh_36,wfh_37,wfh_38,wfh_39,wfh_40,wfh_41,wfh_42,wfh_43,wfh_44,wfh_45,t_vax,arate,puptake,Hmax,t_tit,trate,Tres,sdl,sdb,sdc,la_1,la_2,la_3,la_4,la_5,la_6,la_7,la_8,la_9,la_10,la_11,la_12,la_13,la_14,la_15,la_16,la_17,la_18
HIC,Puerto Rico,94000,171000,212000,186000,158000,163000,171000,186000,202000,207000,212000,202000,192000,163000,154000,110000,75000,45000,22000,8000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24194,0.210168119507909,0.487718552864737,0.545626355785838,0.44646,1.78087179261863,1.44554988777318,2.40608006908463,0.9004,1.59369175746924,1.92473169521559,2.7103893955095,0.01269,0.0331197012302285,0.0646928292971057,0.623944127806563,0.34803,0.160511564147627,0.0878970525694034,0.0441347322970639,0.29478,3.33933683655536,0.436121453041937,0.208579222797927,1.2968,2.48835483304042,3.70602405788541,2.69930616580311,0.15956,0.232307996485061,0.337576550502067,1.03960029360967,1.38214,0.246854516695958,0.0202609923213231,3.09671848013817e-05,0.25087,8.21248191564148,0.201910183106911,0.000503920552677029,0.62505,1.66992094903339,0.239865534554046,0.00100221070811744,0.00334,0.0143820210896309,0.00187221500295334,0.000509550949913644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.799998998,30.459769615381,106.237284525914,20.6896551724138,,,,,,,,,,,,,,,,,,,,,
HIC,Qatar,135000,134000,116000,114000,253000,467000,475000,345000,257000,206000,148000,91000,49000,25000,11000,3000,2000,1000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37286,0.164401208791209,0.907182819729376,0.120505,0.6923,1.0457293956044,2.03202246180707,0.403995,1.39325,1.05298774725275,2.7660546835443,0.523253333333333,0.02837,0.0264606043956044,0.0744513924050633,0.0897607142857143,0.55416,0.130784175824176,0.241110157136622,0.00691380952380952,0.46936,2.01214697802198,0.93478480139677,0.0269842857142857,2.06486,1.60297115384615,7.53721083369707,0.407399523809524,0.25407,0.155753846153846,0.403957791357486,0.117959761904762,1.53999,0.355632747252747,0.00646340026189437,0.000238095238095238,0.27952,8.29638021978022,0.0592215713662156,0.0039702380952381,0.69643,1.74116104395604,0.06374468790921,0.007875,0.00373,0.0163313736263736,0.000512614578786556,0.00400595238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.939583165343,391.688340924384,1.38604117647059,18.75,128.735632182866,498.558382043816,20.1149425287356,0.50000333333331,982.610417306491,0.0393833289219015,76.76,72.83,67.88,62.925,58.06,53.175,48.275,43.375,38.5,33.635,28.84,24.105,19.51,15.135,11.11,7.585,4.48,2.915
UMIC,Romania,940000,999000,1077000,992000,1026000,1149000,1394000,1227000,1557000,1519000,1458000,1050000,1337000,1223000,878000,605000,546000,269000,96000,20000,1000,1995868,2383,39314,22437,9729,226650,315205,72572,21345,7446,29684,7049,64232,52418,48944,106524,62346,77436,62942,227146,42193,181578,85478,112580,671312,1211876,414780,16480,7049,39612,45072,213446,30677,65721,84386,108411,25415,186840,200838,397704,346577,398399,62147,176118,0,0.29335,0.180469775097784,0.577430269693608,0.676444763606377,0.70844,1.21441524445893,1.69863166339507,2.80661546454096,1.5204,1.27314998696219,1.98453006400956,3.31843061847169,0.0329,0.0397200195567145,0.0854018161645472,0.509441833424959,0.57693,0.14200731095176,0.0968920329435863,0.0430876882902694,0.48865,2.65202132333768,0.472551735085773,0.190729887300715,2.14971,2.02039907431551,3.93776734403004,2.58242953820781,0.26451,0.189670019556714,0.343284402150721,0.921264296316657,1.92282,0.295743415906128,0.0141884245113937,3.02556349642661e-05,0.34901,8.30198323011734,0.143754141845182,0.000504260582737768,0.86956,1.71202897653194,0.170252271912606,0.000998435953820781,0.00465,0.0153246153846154,0.00132015276948024,0.00050762231995602,6.99886950161485,29.0983559648554,0.766246399675097,4.32797300016412,0.400002748442017,0.425818528660615,31.4722729853964,10.6619172302811,3.73733064395399,2.93023289975716,7.32657516401668,3.58357072221245,0.794899078818816,5.73195427820635,4.65308161698295,5.40712935128003,6.37139129592855,3.43349876907357,7.18614866722321,5.92060805672687,16.9263574367326,2.84512593200354,9.25651750277628,17.3802612647519,5.37677453278123,37.6093364301099,68.3244410923916,30.910850688115,1.28284569393957,0.631210010839352,8.03126085701666,1.52767007117749,13.1138489712629,5.77933049025586,8.4389232325565,22.6517868474111,17.0318900767471,51.2877282874719,35.1171207243914,17.5995535516637,38.0677792964095,24.071654759434,29.7355234634375,9.84602509941636,8.33707856114467,4.11038285260736,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0639527995506224,0.0657528463634977,0.0657528463634977,0.0853692656083552,0.0740985179504652,0.051413837092752,0.051413837092752,0.051413837092752,0.051413837092752,0.051413837092752,0.0188698089190626,0.229485513564188,0.229485513564188,0.229485513564188,0.150672100268634,0.150672100268634,0.199068813442078,0.0747428528891649,0.16330311057489,0,0.059473137595853,0.0471898636057207,0.0918842077663188,0.0918842077663188,364.1408555729,108.516135691754,0.651044919786096,104.55,22.9885045048061,119.153158085871,19.5402298850575,0.100000149651896,9.42361676024408,0.012161430325334,75.02,71.115,66.165,61.22,56.335,51.46,46.625,41.81,37.065,32.47,28.055,23.915,20.1,16.6,13.215,10.13,7.495,5.415
UMIC,Russia,9400000,9162000,7921000,6875000,6852000,9747000,12771000,11682000,10455000,9529000,8746000,10704000,10010000,8084000,4976000,3291000,3551000,1319000,683000,106000,9000,4082562,168459,954103,631798,70467,1614627,237024,212701,264450,249736,619686,150342,265852,567537,1032577,902754,738799,388568,629395,510283,1206141,556026,1960755,504577,5214533,11729396,2740993,144737,223011,2285562,760720,1850551,226314,598066,465941,1646157,1218052,2987626,1086528,5121345,6846177,5763853,927177,1201437,865519,0.38697,0.20890663577928,0.657515076135962,0.604792967891366,0.91033,1.32249402120377,1.77388009072224,2.39471020527726,2.0347,1.45994689623508,2.09967820599806,2.80605299922794,0.04448,0.0460326984723266,0.0884718543361032,0.428945022026432,0.75046,0.181590472076133,0.110794682527405,0.0361181988282847,0.63563,2.65158724851824,0.459501576423267,0.153129481811163,2.79633,2.140422340763,4.11218457743989,2.13495819337845,0.34407,0.212531337757743,0.353801457412482,0.724232871156728,2.18764,0.387116579848068,0.0181073740275813,3.30423724964803e-05,0.39707,9.15559808164287,0.163187083959512,0.000565391707161996,0.98931,1.92405231655397,0.182430277028819,0.00111609791543667,0.00529,0.0179246068119209,0.00153658194837341,0.000569063081883828,7.63558392361843,145.942044965298,11.7500508468925,473.081888700235,53.6458226593116,27.8113943344015,83.8637999260775,10.2265071308374,11.2448168645831,19.1031097191405,127.478319493171,44.6496330918255,10.4847253856541,10.988559052048,22.4985957510253,105.960224946174,31.7451618042014,23.4256048870809,10.5939500270624,15.5902772135375,16.727333736917,34.7278347041991,29.8942242271042,110.943669226226,21.1862196750263,238.690849375172,578.842708660042,172.019288069955,5.03385565301029,13.704331738553,76.3516651658297,7.40122973974089,35.9055003891278,14.0177224404401,42.2447305385597,47.3354390177389,180.028534980202,393.783678785027,171.519655351307,95.1738715123225,309.789649478808,131.335069587619,138.189615993952,40.1803848159415,23.9823704950805,26.6746178742052,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0844607885141756,0.0868380632268727,0.0868380632268727,0.112744954698197,0.0978599732584683,0.0679009089814106,0.0679009089814106,0.0679009089814106,0.0679009089814106,0.0679009089814106,0.0249208627552621,0.303075511383507,0.303075511383507,0.303075511383507,0.198988699246895,0.198988699246895,0.262904971636001,0.0987109295476724,0.215670143963832,0,0.0785446162178044,0.0623224177521839,0.121349068289038,0.121349068289038,448.839824149908,164.900075904172,0.785950267379679,211.2,18.3908043032464,231.503130169899,20.1149425287356,,,,72.45,68.51,63.565,58.63,53.785,49.015,44.315,39.79,35.465,31.29,27.185,23.225,19.495,16.08,12.945,10.06,7.665,5.66
LLMIC,Rwanda,1849000,1654000,1518000,1319000,1153000,1016000,963000,795000,575000,437000,356000,365000,244000,175000,103000,61000,25000,17000,2000,1000,0,1410706,10654,0,63100,0,47783,65313,25103,4436,0,3424,574,1185,36865,615,9160,0,0,0,0,0,19061,7272,6920,450118,479173,138897,1002,1242,14028,0,105468,5051,3557,2170,38029,4806,24248,73113,69293,109623,55664,11597,96123,173452,0.53726,0.549532335782676,0.681140652100271,0.329749166666667,2.26137,2.3060690425295,1.59287489159892,1.226102265625,3.29471,2.24783559563572,1.4870916598916,1.19528083333333,0.08924,0.0849885326207972,0.0527550033875339,0.103648072916667,1.71918,0.36493101091071,0.118233484078591,0.00957927083333333,1.45613,5.63208762859052,0.716396775067751,0.0405271354166667,6.40586,4.48320244934313,4.24085027947154,0.577551197916667,0.78821,0.440489788465821,0.224962242547426,0.186112473958333,0.49336,0.260369363170786,0.00696058604336043,0.000250651041666667,0.08955,5.65663907592964,0.0591121053523035,0.00417447916666667,0.22312,1.18958343130706,0.0649276388888889,0.0082578125,0.00119,0.0114441460699176,0.000595027100271003,0.00420182291666667,12.8610603686087,0.165957101472811,0.111626250626749,0,0.625783526240865,0,0.478416734256578,0.653931987621118,0.251338243309187,0.0444144702752481,0,0.0342820437832393,0.00574704822768088,0.0118645507836269,0.369102670580933,0.00615755167251523,0.0917124769434789,0,0,0,0,0,0.190844052731403,0.294287388015974,0.111626250626749,1.69807205498873,2.54034285517238,1.41705320005657,0.0102225916071382,0.0126711165429797,0.143116282499935,0,0.534452957546252,0.228272754364564,0.160753551232381,0.0980700607743228,0.696818413003341,2.05324648880111,0.612253071619441,0.984340573708604,1.65071546381374,0.811827277285446,0.524305116580184,0.0609687683525692,0.50534628958817,0.911887109449844,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.016705945425958,0.017176159146567,0.017176159146567,0.0223004200336592,0.0193562409421183,0.013430479394897,0.013430479394897,0.013430479394897,0.013430479394897,0.013430479394897,0.00492922905979409,0.059946906039924,0.059946906039924,0.059946906039924,0.039359025750074,0.039359025750074,0.0520013628291773,0.0195245560807454,0.0426585368009389,0,0.0155357544621694,0.0123270801527859,0.0240022731020001,0.0240022731020001,594.408034521169,346.5438518762,1.00081657754011,24,37.9310331990354,42.9408749430691,19.5402298850575,0.39380940402421,14.6607757192344,0.00697365071808918,69.89,66.49,61.805,57.08,52.35,47.69,43.055,38.485,34.015,29.695,25.535,21.615,17.905,14.53,11.465,8.85,6.635,4.9
LLMIC,Samoa,27000,25000,22000,19000,16000,14000,11000,10000,10000,10000,9000,7000,6000,4000,3000,2000,1000,0,0,0,0,8059,1051,0,0,0,994,424,0,0,0,31,33,19,150,0,0,0,0,0,445,0,718,358,261,2979,7562,1501,369,34,495,0,3111,199,365,0,811,66,498,813,4545,3082,117,168,1461,847,0.57209,0.456262575757576,0.523528924731183,0.327601,2.01524,2.20903939393939,1.36805096774194,1.269835,3.47615,2.33943212121212,1.48328408602151,1.403462,0.08953,0.0808974242424242,0.0542970967741936,0.163629,1.60682,0.34922803030303,0.0950856989247312,0.013825,1.36098,5.27801,0.60380935483871,0.062448,5.98722,4.22334378787879,3.70356709677419,0.858272,0.7367,0.417744696969697,0.223060537634409,0.293452,0.86249,0.392307878787879,0.0159160215053763,0.000156,0.15654,7.97904227272727,0.111045376344086,0.002584,0.39005,1.7008496969697,0.0964883870967742,0.005124,0.00209,0.0165531818181818,0.00108462365591398,0.002604,5.68013183852187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.0408593317525362,0.042009378512243,0.042009378512243,0.054542274450411,0.0473414134890652,0.0328482105741243,0.0328482105741243,0.0328482105741243,0.0328482105741243,0.0328482105741243,0.0120558879071533,0.146617893149434,0.146617893149434,0.146617893149434,0.0962641412727273,0.0962641412727273,0.127184716653025,0.0477530779541876,0.104334071660442,0,0.0379972835664478,0.030149521302767,0.0587046595977588,0.0587046595977588,479.147335797676,246.333658346191,1.51941176470588,15,,,,,,,70.225,66.35,61.465,56.57,51.795,47.165,42.575,38.045,33.61,29.325,25.245,21.405,17.835,14.57,11.585,8.945,6.67,4.755
LLMIC,Sao Tome and Principe,32000,31000,29000,24000,18000,15000,14000,12000,11000,7000,7000,5000,4000,3000,2000,1000,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54413,0.578168095238095,0.583568602150538,0.260367142857143,2.21061,2.50470642857143,1.44274516129032,1.01190714285714,3.31639,2.4702425,1.33247741935484,0.998661428571429,0.08766,0.0915479761904762,0.0490729032258065,0.0912885714285714,1.71145,0.398178214285714,0.103494301075269,0.00828,1.44959,6.15475142857143,0.655149032258064,0.0364042857142857,6.37708,4.89730785714286,3.8053688172043,0.509514285714286,0.78466,0.484199523809524,0.207832150537634,0.168642857142857,1.29527,0.341796904761905,0.0185312903225806,0.000252857142857143,0.23509,6.96119928571429,0.145903333333333,0.00421714285714286,0.58575,1.4817175,0.137150537634409,0.00834428571428571,0.00313,0.0144403571428571,0.00134548387096774,0.00424714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.790646385119,142.940202584011,0.669308556149733,43.5,,,,,,,71.12,67.585,62.785,57.965,53.185,48.46,43.715,39.005,34.37,29.87,25.55,21.475,17.675,14.225,11.15,8.515,6.3,4.45
HIC,Saudi Arabia,2996000,2941000,2582000,2235000,2423000,3035000,3373000,3514000,3487000,2675000,1795000,1261000,781000,526000,279000,197000,102000,45000,16000,4000,0,609670,2034,106357,27352,34266,152417,115304,29995,38130,38740,89681,7118,27657,129234,49721,145707,2949,23895,27860,8338,3050,140114,78191,58669,1856157,1808266,173770,16777,61516,184853,6202,367876,21963,94053,13523,149265,488976,188107,265993,1947160,1341354,735854,44332,370621,1028690,0.53244,0.29268408868265,0.63552767141067,0.184210846877673,1.24312,1.73096893271462,1.92871243197279,0.679811881950385,2.52463,1.82397771332818,1.95835586913713,0.815163584260051,0.05213,0.050085469193091,0.0691179462047977,0.124487767322498,1.01053,0.241568076823924,0.145979820981024,0.010544619332763,0.85591,3.54173194895592,0.656152467329037,0.0426282891360137,3.76537,2.85595861175561,5.00613101503759,0.6150524465355,0.4633,0.28429064836298,0.328868263068385,0.196235680068435,0.50649,0.337354379994844,0.018521429018976,0.00018448246364414,0.09193,8.90856775973189,0.183685503043323,0.00309570573139435,0.22905,1.84650144109307,0.208910710705335,0.00611491873396065,0.00123,0.0167814514050013,0.00158592150017902,0.00311370402053037,6.35278401895337,46.7136742254626,0.760815320951056,626.419889448454,9.62585973375993,2.60847023500237,37.9833460233301,7.80719088962874,2.6807973808983,10.4766699003677,72.7072774985944,66.2185387036182,0.974484064933682,7.0223585393153,13.8561695952454,11.6537803969335,14.1487908725343,0.31166926609352,9.7382152619265,4.60712877044709,2.38486340990427,0.923137312503748,9.88424984276217,31.0206159707076,4.62755704829555,109.621727686394,167.32857597242,14.2909606440473,1.99838247763595,16.570369971004,14.7724054625301,0.842804490153691,21.4615622266683,2.27775298010419,70.5639646713578,2.35504916655786,77.2141972844605,146.713683045228,17.608623389762,32.1237429745249,196.963657800946,133.951530546111,69.8431777326774,13.9503053080336,23.2598027929511,8.14011660699702,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0793664895629473,0.0816003776427615,0.0816003776427615,0.105944680694374,0.0919574951037186,0.0638054282796954,0.0638054282796954,0.0638054282796954,0.0638054282796954,0.0638054282796954,0.0234177472003259,0.284795345084505,0.284795345084505,0.284795345084505,0.186986586317182,0.186986586317182,0.247047713554007,0.0927571254959249,0.202661880513606,0,0.0738071544552276,0.0585634068196767,0.114029832437793,0.114029832437793,419.658281227732,253.034289837296,1.08921871657754,33.6,17.8160917897992,136.075422333045,19.8275862068966,0.28952333333331,256.717888782721,0.0265349124500141,74.065,70.135,65.19,60.245,55.405,50.665,45.97,41.315,36.735,32.275,27.97,23.875,20.01,16.41,13.08,10.1,7.5,5.285
LLMIC,Senegal,2585000,2364000,2032000,1712000,1481000,1271000,1082000,907000,711000,567000,449000,354000,277000,211000,140000,92000,44000,14000,3000,0,0,994392,67858,8492,44432,484,141777,246057,55436,6117,0,11225,0,1801,21103,15279,50394,1684,754,1057,475,0,37075,23377,9404,294705,1193198,227285,13266,2961,15209,7333,110471,2939,7057,9717,33496,11328,9380,7838,34440,160480,41680,7231,460960,220583,0.98986,1.30144015062213,1.52038039723905,1.18510142857143,4.67473,4.31526006548789,3.39335050993098,3.74661660714286,4.96683,3.66603047806156,3.23176226933371,3.71184712301587,0.21524,0.196719129011133,0.137798415269756,0.125070793650794,1.84502,0.410831964636542,0.110985882518665,0.00886676587301587,1.56272,5.86702081859856,0.717365762783491,0.0389963492063492,6.87475,4.76341368696791,4.07765460346528,0.542385396825397,0.8459,0.477496293385724,0.208392791942527,0.182280317460317,0.37634,0.267456254092993,0.0119011494576701,0.000196765873015873,0.06831,5.00667920104781,0.109347288350472,0.00331152777777778,0.1702,1.07999415848068,0.121520981828427,0.00656025793650794,0.00091,0.0107480877537656,0.00102119594309058,0.00333664682539683,4.23724010732653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0322653739616458,0.0331735309770384,0.0331735309770384,0.0430703784516005,0.037384077139313,0.0259392347521499,0.0259392347521499,0.0259392347521499,0.0259392347521499,0.0259392347521499,0.00952016871249585,0.115779699496467,0.115779699496467,0.115779699496467,0.0760168701747907,0.0760168701747907,0.10043390992955,0.0377091560709592,0.0823894492316646,0,0.0300053013892484,0.0238081617558026,0.0463572876493565,0.0463572876493565,414.083175570368,20.5527116710822,0.0956155080213904,4.5,49.2557662549372,9.62177633815858,21.264367816092,0.545713333318897,15.4895395247621,0.0100940593859756,69.8,66.675,62.05,57.32,52.595,47.95,43.33,38.775,34.3,29.96,25.765,21.79,18.05,14.685,11.625,9.02,6.78,5
UMIC,Serbia,422000,447000,494000,516000,536000,584000,617000,599000,624000,603000,568000,553000,565000,596000,438000,258000,211000,107000,30000,4000,0,450530,2216,21646,8670,588,101721,72134,18677,21393,7243,14664,11331,36445,17087,15785,58686,6036,36861,17665,53208,4597,48156,38266,45355,138904,385826,102713,2858,5357,23695,22367,105211,18191,23775,36455,46690,4904,95286,53149,153113,183007,158789,47594,50674,136500,0.36236,0.172341606039808,0.511483814059821,0.617629489051095,0.69205,1.45216838709677,1.4374247113736,2.58122918491484,1.70659,1.48973260809883,2.02626107449038,3.17560950121654,0.03452,0.044335772134523,0.0777877824347495,0.589846423357664,0.56653,0.139263019903912,0.100014549437988,0.045362104622871,0.47985,2.8606945435827,0.489967220422938,0.207961204379562,2.11094,2.13721829787234,3.94043401409792,2.81523238442822,0.25974,0.190875284831846,0.326040196227853,0.991181654501217,1.595,0.285511084420041,0.0174574566584111,4.35036496350365e-05,0.2895,9.21045810569664,0.191939352257573,0.000721435523114355,0.72131,1.87825919011668,0.242947395694418,0.0014283698296837,0.00386,0.0162735140700069,0.0018046942274719,0.000725060827250608,9.33835945576095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.0717748636465039,0.073795074105769,0.073795074105769,0.0958107767243513,0.0831615044169072,0.0577022612427595,0.0577022612427595,0.0577022612427595,0.0577022612427595,0.0577022612427595,0.0211777744167279,0.257553876619264,0.257553876619264,0.257553876619264,0.169100798215304,0.169100798215304,0.223416911245091,0.083884647933576,0.183276706835715,0,0.0667472944353783,0.0529616537445977,0.103122561170669,0.103122561170669,375.163672887669,217.673362083578,0.732233689839572,195.708,21.2643673708651,149.541610366292,20.4022988505747,0.344286665403141,24.4183309223038,0.0153779448192827,75.205,71.255,66.29,61.335,56.41,51.515,46.635,41.8,37.03,32.33,27.79,23.52,19.515,15.855,12.515,9.425,6.77,4.865
HIC,Seychelles,8000,8000,7000,6000,7000,7000,7000,7000,7000,7000,7000,6000,5000,3000,2000,2000,1000,1000,0,0,0,1113,854,0,0,50,1871,133,120,148,0,95,76,0,151,0,49,0,0,0,0,0,234,798,377,2375,4890,1430,173,653,2477,153,4622,560,341,41,1492,211,1013,3693,7712,2369,5724,1093,669,595,0.721898927952923,0.221714582308114,0.400918568710731,0.243715823919368,1.01513769587751,1.91346007759792,1.29094368635122,1.19294806726475,2.47217414315688,1.97766920951525,1.93512548804248,1.52667571209675,0.0479016494099106,0.0485256728984004,0.0648694969203037,0.335945086711437,1.17383494065218,0.283101228950014,0.140977947924242,0.0296184389074662,0.912710519250052,4.06539748315762,0.646281928595807,0.117194946205332,3.06221317150294,2.54026120957672,3.85249072198875,1.12786082532111,0.181723452320902,0.114293796253262,0.132813113557603,0.211198189533476,2.42909249329091,0.153745131905318,0.0911276983465756,0.00060503080962244,0.432422343452907,3.97860232998931,0.627986551155855,0.030611894450322,0.607104245031368,0.441019183576181,0.341250926162508,0.0449821041107001,0.000842086797576006,0.00105754926148729,0.00218699274913359,0.017760665575867,6.20383904188116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.077021441357177,0.0791893245618568,0.0791893245618568,0.102814324485584,0.089240419419918,0.0619201640336684,0.0619201640336684,0.0619201640336684,0.0619201640336684,0.0619201640336684,0.0227258210945133,0.276380473560265,0.276380473560265,0.276380473560265,0.181461678246271,0.181461678246271,0.239748174408459,0.0900164230670477,0.196673813233655,0,0.0716263683818941,0.0568330290135958,0.11066058358434,0.11066058358434,357.297018883571,484.392117371504,1.25267058823529,54,,,21.551724137931,,,,73.46,69.605,64.68,59.765,54.925,50.205,45.49,40.845,36.23,31.8,27.52,23.41,19.49,15.845,12.54,9.43,7.075,5.095
